"","V1","V2","V3","V4"
"1",1.10749728322303,0.991767091745663,NA,NA
"2",1.01712461338467,1.06840950644515,NA,NA
"3",0.808958158912843,0.969992706432479,NA,NA
"4",0.825355841821678,0.776472477775754,NA,NA
"5",0.84128884601751,0.978730088174996,NA,NA
"6",1.02232971304821,1.21995214131273,NA,NA
"7",0.929017669152191,0.84418835318841,NA,NA
"8",0.991989212182821,1.06249116680765,NA,NA
"9",0.946068661405976,0.929588885928124,NA,NA
"10",0.912832694869192,0.833649521894995,NA,NA
"11",1.08733874265559,0.753256789692974,NA,NA
"12",0.982846172264662,0.943092414812545,NA,NA
"13",0.823621767006023,0.796676330653566,NA,NA
"14",1.39626494283173,1.08660545169912,NA,NA
"15",0.962947787408908,0.92378007800166,NA,NA
"16",0.609282919875262,0.602462341593811,NA,NA
"17",0.860526342246589,0.663371179146523,NA,NA
"18",0.879668084247058,1.02631080632614,NA,NA
"19",1.07946463425662,1.04668261562655,NA,NA
"20",0.937543326961805,1.04210441935351,NA,NA
"21",0.818314201822165,0.750102513963431,NA,NA
"22",1.05669334478355,0.733085138537709,NA,NA
"23",0.834825956529718,0.87752477179741,NA,NA
"24",0.81767053341781,0.719777655423935,NA,NA
"25",0.836795876007841,0.848621349081022,NA,NA
"26",1.19086480751939,0.989916187759692,NA,NA
"27",0.889040750858469,0.782291384035352,NA,NA
"28",0.891279690004781,0.849253042416202,NA,NA
"29",0.724033283855637,0.965224994913947,NA,NA
"30",0.852092354681292,0.714530671418273,NA,NA
"31",1.39177695223221,1.24013248246454,NA,NA
"32",0.744741746990048,0.860883475644556,NA,NA
"33",0.947721744523574,0.826254033490285,NA,NA
"34",1.1860683807655,1.17321497819038,NA,NA
"35",0.746869303921765,0.832653263836033,NA,NA
"36",0.959350853095974,1.07169495549136,NA,NA
"37",1.09659585803624,0.863668739029708,NA,NA
"38",0.901541341861745,1.10674801941624,NA,NA
"39",1.11204449647614,0.965321288529956,NA,NA
"40",0.878466548908769,1.06409598452473,NA,NA
"41",1.39864380111878,0.88312465670367,NA,NA
"42",0.889688693469291,0.749815450618755,NA,NA
"43",0.811534693008842,0.857931225119782,NA,NA
"44",0.875664840740744,0.880270288016248,NA,NA
"45",0.81966872425233,0.865382215304859,NA,NA
"46",1.14253699731863,1.20385010333705,NA,NA
"47",0.891144353136411,0.840674707551197,NA,NA
"48",1.15475883912535,0.663319766940007,NA,NA
"49",0.998976115931786,1.07040725043088,NA,NA
"50",0.959578163967628,1.04283178222954,NA,NA
"51",0.932147216999524,0.729757613662593,NA,NA
"52",0.980920781117692,0.84189766063987,NA,NA
"53",1.00903910337651,0.8132038258072,NA,NA
"54",1.235067822233,1.18404814317829,NA,NA
"55",0.689181450687262,1.10072212927743,NA,NA
"56",0.933573270524473,0.966713203496679,NA,NA
"57",1.36648417299497,1.14361236345844,NA,NA
"58",0.859183057217915,0.887378336079215,NA,NA
"59",0.815241302370266,1.06230737025267,NA,NA
"60",1.02556214270919,1.13494513837798,NA,NA
"61",0.878992004651876,0.86007734668514,NA,NA
"62",1.18207441527668,0.655023235240795,NA,NA
"63",0.891523627636423,1.00342783357553,NA,NA
"64",0.90783575526746,0.869904878907105,NA,NA
"65",0.93402721116722,1.04258461554062,NA,NA
"66",1.1228418371815,0.91550315307302,NA,NA
"67",0.914157593329273,1.17957208754724,NA,NA
"68",0.929700019775228,0.931442253316362,NA,NA
"69",1.110775620635,0.79652619366178,NA,NA
"70",0.839730468486282,0.567222717220734,NA,NA
"71",1.1081648338867,0.833495730570907,NA,NA
"72",1.00998638627497,1.04629650929063,NA,NA
"73",0.906136403492496,0.798255555322583,NA,NA
"74",1.07577786319359,1.03987241607348,NA,NA
"75",0.715568385471601,0.732181633632384,NA,NA
"76",1.14334124659462,0.934222675467009,NA,NA
"77",0.842932474975294,0.92580989167273,NA,NA
"78",0.810549770704349,1.09473887091245,NA,NA
"79",1.06106339665178,0.834905184712698,NA,NA
"80",0.793309481261041,0.823699840344502,NA,NA
