"","V1","V2","V3","V4"
"1",1.06897750602744,0.954443230373069,NA,NA
"2",0.968138174844714,1.16877195219599,NA,NA
"3",0.719943182282647,0.806594434055402,NA,NA
"4",0.834045395027286,0.750635275211684,NA,NA
"5",0.844202177208469,0.935716469918356,NA,NA
"6",0.998207877601601,1.20613081808265,NA,NA
"7",0.873205274225548,0.819191602222509,NA,NA
"8",0.875850687471793,1.04337053369844,NA,NA
"9",0.952624231954455,0.901357949536921,NA,NA
"10",0.924706571673388,0.695039989284673,NA,NA
"11",1.00409629231005,1.00202830023195,NA,NA
"12",0.927262828782706,0.983690574509666,NA,NA
"13",0.672305336837425,0.669607886046854,NA,NA
"14",1.29563594112386,1.07112430476659,NA,NA
"15",0.890249257984849,0.824459502262432,NA,NA
"16",0.667696205328693,0.563303258314495,NA,NA
"17",0.758416201573573,0.687352013300191,NA,NA
"18",0.850926747416503,0.974449487489614,NA,NA
"19",1.07090428855933,1.02876956535086,NA,NA
"20",0.951261885430526,0.992671550755222,NA,NA
"21",0.759207645964291,0.656272231254699,NA,NA
"22",0.944773964366106,0.752633363270206,NA,NA
"23",0.910339594297758,0.87542155401675,NA,NA
"24",0.866219502716878,0.733508772868593,NA,NA
"25",0.737823566389779,0.839339101336593,NA,NA
"26",1.17599459374652,0.958384481052272,NA,NA
"27",0.861398722588822,0.868731389937157,NA,NA
"28",0.850659695742342,0.835230553747984,NA,NA
"29",0.701802188954093,0.900762999859148,NA,NA
"30",0.807420724341919,0.705335326316498,NA,NA
"31",1.32662600669571,1.22330633746393,NA,NA
"32",0.76736058690318,0.862268748818367,NA,NA
"33",1.00436125292564,0.809982432837527,NA,NA
"34",1.16919543023553,1.15907661114265,NA,NA
"35",0.753238944536517,0.731371162976521,NA,NA
"36",0.88003237547399,0.885692822048399,NA,NA
"37",1.14076841626448,0.912887812529417,NA,NA
"38",0.905541949720955,1.0643847118018,NA,NA
"39",1.11191253544304,1.0049460634252,NA,NA
"40",0.83004469204274,1.23236540009982,NA,NA
"41",1.28568040822408,0.910463029480573,NA,NA
"42",0.546050239295445,0.613197884636294,NA,NA
"43",0.842012726562821,0.789320236093833,NA,NA
"44",0.977108563480933,0.862102885772014,NA,NA
"45",0.746706148461007,0.935332062299621,NA,NA
"46",1.11345391697427,0.997314944837466,NA,NA
"47",0.875368901332955,0.833797284976911,NA,NA
"48",0.845014647927264,0.702970711104875,NA,NA
