"","V1","V2","V3","V4"
"1",1.10749728322303,0.991767091745663,0.899085466344538,0.714710105887659
"2",1.01712461338467,1.06840950644515,0.997346131322534,0.824468686840993
"3",0.808958158912843,0.969992706432479,0.774583964597258,0.490186322952212
"4",0.825355841821678,0.776472477775754,0.709875076660281,0.589082303937398
"5",0.84128884601751,0.978730088174996,0.715549787666824,0.662709114609839
"6",1.02232971304821,1.21995214131273,0.937075592979427,0.684781720884288
"7",0.929017669152191,0.84418835318841,0.832908305008809,0.610307835345702
"8",0.991989212182821,1.06249116680765,0.889009611453574,0.648751698133196
"9",0.946068661405976,0.929588885928124,0.91227558807869,0.684215505942693
"10",0.912832694869192,0.833649521894995,0.947600757445613,0.624944105071209
"11",1.08733874265559,0.753256789692974,1.02097467722763,0.634612462400465
"12",0.982846172264662,0.943092414812545,0.919256235157935,0.721752286267347
"13",0.823621767006023,0.796676330653566,0.660673335208182,0.610946636277968
"14",1.39626494283173,1.08660545169912,1.08581026858935,0.916099654282509
"15",0.962947787408908,0.92378007800166,0.817848874761852,0.639909797875816
"16",0.609282919875262,0.602462341593811,0.559475693089002,0.529257276401691
"17",0.860526342246589,0.663371179146523,0.746603204584661,0.587050790966537
"18",0.879668084247058,1.02631080632614,0.839327198498383,0.5688960861963
"19",1.07946463425662,1.04668261562655,0.963554234424398,0.732763910662505
"20",0.937543326961805,1.04210441935351,0.843055960344349,0.708662663369472
"21",0.818314201822165,0.750102513963431,0.743700153490336,0.532887982851553
"22",1.05669334478355,0.733085138537709,0.760508657816737,0.869302304774314
"23",0.834825956529718,0.87752477179741,0.665943739994878,0.620575617595471
"24",0.81767053341781,0.719777655423935,0.903146331216145,0.454688678822591
"25",0.836795876007841,0.848621349081022,0.760061697140836,0.648924535232578
"26",1.19086480751939,0.989916187759692,1.09880199604824,0.965362152193241
"27",0.889040750858469,0.782291384035352,0.854273839109651,0.678682521336893
"28",0.891279690004781,0.849253042416202,0.880251286669103,0.799301446143641
"29",0.724033283855637,0.965224994913947,0.708526069063287,0.576696088169654
"30",0.852092354681292,0.714530671418273,0.686580975136072,0.574422693336494
"31",1.39177695223221,1.24013248246454,1.27027113081256,0.765387432853008
"32",0.744741746990048,0.860883475644556,0.782624833991046,0.632650798855998
"33",0.947721744523574,0.826254033490285,0.8408306948448,0.715870054174652
"34",1.1860683807655,1.17321497819038,1.10810537670994,0.674402855031776
"35",0.746869303921765,0.832653263836033,0.613568781314625,0.426444792819906
"36",0.959350853095974,1.07169495549136,0.847154406176595,0.620404467119286
"37",1.09659585803624,0.863668739029708,0.85880636127534,0.739119035964101
"38",0.901541341861745,1.10674801941624,0.796737261840581,0.588482700013325
"39",1.11204449647614,0.965321288529956,1.15967155128848,0.903128383188183
"40",0.878466548908769,1.06409598452473,0.912051772149612,0.648186708447887
"41",1.39864380111878,0.88312465670367,1.05580163355693,0.929005333487659
"42",0.889688693469291,0.749815450618755,0.505480653654675,0.728216106162622
"43",0.811534693008842,0.857931225119782,0.667813846274856,0.73742920840722
"44",0.875664840740744,0.880270288016248,0.788016247330326,0.742430271634955
"45",0.81966872425233,0.865382215304859,0.747402600532129,0.537492779996775
"46",1.14253699731863,1.20385010333705,0.921465423902822,0.962129933310309
"47",0.891144353136411,0.840674707551197,0.750437303584086,0.787802591662159
"48",1.15475883912535,0.663319766940007,0.87074273619808,0.656168035418237
"49",0.998976115931786,1.07040725043088,0.773637971506227,0.657843373971302
"50",0.959578163967628,1.04283178222954,0.778361794840603,0.612219254088851
"51",0.932147216999524,0.729757613662593,0.639822666899167,0.575457987195057
"52",0.980920781117692,0.84189766063987,0.883255019361728,0.651395877281751
"53",1.00903910337651,0.8132038258072,0.867523510824502,0.65139152024311
